"AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","DISPLAY_AIRPORT_CITY_NAME_FULL","AIRPORT_COUNTRY_NAME","AIRPORT_STATE_NAME","CITY_MARKET_ID","LAT_DEGREES","LAT_HEMISPHERE","LAT_MINUTES","LAT_SECONDS","LATITUDE","LON_DEGREES","LON_HEMISPHERE","LON_MINUTES","LON_SECONDS","LONGITUDE","UTC_LOCAL_TIME_VARIATION","AIRPORT_START_DATE","AIRPORT_THRU_DATE","AIRPORT_IS_CLOSED","AIRPORT_IS_LATEST",
10127,"AAN","Al Ain International","Al Ain, United Arab Emirates","United Arab Emirates","",30127,24,"N",15,42,24.26166667,55,"E",36,33,55.60916667,"+0400",1994-06-01,2012-06-30,0,0,
10127,"AAN","Al Ain International","Al Ain, United Arab Emirates","United Arab Emirates","",30127,24,"N",15,43,24.26194444,55,"E",36,27,55.60750000,"+0400",2012-07-01,2017-02-28,0,0,
10127,"AAN","Al Ain International","Al Ain, United Arab Emirates","United Arab Emirates","",30127,24,"N",15,42,24.26166667,55,"E",36,33,55.60916667,"+0400",2017-03-01,,0,1,
10128,"AAO","Anaco Airport","Anaco, Venezuela","Venezuela","",30128,9,"N",25,55,9.43194444,64,"W",27,50,-64.46388889,"-0430",1950-01-01,2011-06-30,0,0,
10128,"AAO","Anaco Airport","Anaco, Venezuela","Venezuela","",30128,9,"N",25,49,9.43027778,64,"W",28,15,-64.47083333,"-0430",2011-07-01,2012-02-29,0,0,
10128,"AAO","Anaco Airport","Anaco, Venezuela","Venezuela","",30128,9,"N",25,48,9.43000000,64,"W",28,15,-64.47083333,"-0430",2012-03-01,2017-10-31,0,0,
10128,"AAO","Anaco Airport","Anaco, Venezuela","Venezuela","",30128,9,"N",25,49,9.43027778,64,"W",28,15,-64.47083333,"-0430",2017-11-01,2017-11-30,0,0,
10128,"AAO","Anaco Airport","Anaco, Venezuela","Venezuela","",30128,9,"N",25,48,9.43000000,64,"W",28,15,-64.47083333,"-0430",2017-12-01,,0,1,
10129,"AAQ","Vityazevo","Anapa, Russia","Russia","",30129,44,"N",54,0,44.90000000,37,"E",19,0,37.31666667,"+0400",1993-06-01,2011-06-30,0,0,
10129,"AAQ","Vityazevo","Anapa, Russia","Russia","",30129,45,"N",0,8,45.00222222,37,"E",20,50,37.34722222,"+0400",2011-07-01,2015-03-31,0,0,
10129,"AAQ","Anapa Airport","Anapa, Russia","Russia","",30129,45,"N",0,8,45.00222222,37,"E",20,50,37.34722222,"+0400",2015-04-01,2017-10-31,0,0,
10129,"AAQ","Vityazevo","Anapa, Russia","Russia","",30129,45,"N",0,8,45.00222222,37,"E",20,50,37.34722222,"+0400",2017-11-01,,0,1,
10130,"AAR","Tirstrup","Aarhus, Denmark","Denmark","",30130,56,"N",18,37,56.31027778,10,"E",37,5,10.61805556,"+0100",1950-01-01,1992-08-31,0,0,
10130,"AAR","Tirstrup","Aarhus, Denmark","Denmark","",30130,56,"N",18,14,56.30388889,10,"E",37,12,10.62000000,"+0100",1992-09-01,2011-06-30,0,0,
10130,"AAR","Aarhus Airport","Aarhus, Denmark","Denmark","",30130,56,"N",18,0,56.30000000,10,"E",37,8,10.61888889,"+0100",2011-07-01,,0,1,
10131,"AAU","Asau W Sam","Asau, Samoa","Samoa","",30131,13,"S",31,0,-13.51666667,172,"W",39,0,-172.65000000,"+1300",1977-06-01,,0,1,
10132,"AAX","Araxa Airport","Araxa, Brazil","Brazil","",30132,19,"S",34,5,-19.56805556,46,"W",55,45,-46.92916667,"-0300",1950-01-01,2011-06-30,0,0,
10132,"AAX","Araxa Airport","Araxa, Brazil","Brazil","",30132,19,"S",33,48,-19.56333333,46,"W",57,37,-46.96027778,"-0300",2011-07-01,2018-09-30,0,0,
10132,"AAX","Romeu Zema","Araxa, Brazil","Brazil","",30132,19,"S",33,48,-19.56333333,46,"W",57,37,-46.96027778,"-0300",2018-10-01,,0,1,
10134,"ABD","Abadan Airport","Abadan, Iran","Iran","",30134,30,"N",21,58,30.36611111,48,"E",13,56,48.23222222,"+0330",1977-06-01,1979-11-30,0,0,
10134,"ABD","Abadan Airport","Abadan, Iran","Iran","",30134,30,"N",21,58,30.36611111,48,"E",13,56,48.23222222,"+0330",1979-12-01,2011-06-30,0,0,
10134,"ABD","Abadan Airport","Abadan, Iran","Iran","",30134,30,"N",21,55,30.36527778,48,"E",13,59,48.23305556,"+0330",2011-07-01,,0,1,
10135,"ABE","Lehigh Valley International","Allentown/Bethlehem/Easton, PA","United States","Pennsylvania",30135,40,"N",39,17,40.65472222,75,"W",26,18,-75.43833333,"-0500",1950-01-01,2011-06-30,0,0,
10135,"ABE","Lehigh Valley International","Allentown/Bethlehem/Easton, PA","United States","Pennsylvania",30135,40,"N",39,8,40.65222222,75,"W",26,25,-75.44027778,"-0500",2011-07-01,2012-03-31,0,0,
10135,"ABE","Lehigh Valley International","Allentown/Bethlehem/Easton, PA","United States","Pennsylvania",30135,40,"N",39,8,40.65222222,75,"W",26,26,-75.44055556,"-0500",2012-04-01,2017-10-31,0,0,
10135,"ABE","Lehigh Valley International","Allentown/Bethlehem/Easton, PA","United States","Pennsylvania",30135,40,"N",39,8,40.65222222,75,"W",26,25,-75.44027778,"-0500",2017-11-01,2017-11-30,0,0,
10135,"ABE","Lehigh Valley International","Allentown/Bethlehem/Easton, PA","United States","Pennsylvania",30135,40,"N",39,8,40.65222222,75,"W",26,26,-75.44055556,"-0500",2017-12-01,2019-11-30,0,0,
10135,"ABE","Lehigh Valley International","Allentown/Bethlehem/Easton, PA","United States","Pennsylvania",30135,40,"N",39,9,40.65250000,75,"W",26,25,-75.44027778,"-0500",2019-12-01,,0,1,
10136,"ABI","Abilene Regional","Abilene, TX","United States","Texas",30136,32,"N",24,34,32.40944444,99,"W",40,47,-99.67972222,"-0600",1950-01-01,1990-08-31,0,0,
10136,"ABI","Abilene Regional","Abilene, TX","United States","Texas",30136,32,"N",24,40,32.41111111,99,"W",40,54,-99.68166667,"-0600",1990-09-01,2011-06-30,0,0,
10136,"ABI","Abilene Regional","Abilene, TX","United States","Texas",30136,32,"N",24,41,32.41138889,99,"W",40,55,-99.68194444,"-0600",2011-07-01,,0,1,
10137,"ABJ","Abidjan Felix Houphouet Boigny International","Abidjan, Cote d'Ivoire","Cote d'Ivoire","",30137,5,"N",15,20,5.25555556,3,"W",55,45,-3.92916667,"+0000",1960-08-01,2011-06-30,0,0,
10137,"ABJ","Abidjan Felix Houphouet Boigny International","Abidjan, Cote d'Ivoire","Cote d'Ivoire","",30137,5,"N",15,41,5.26138889,3,"W",55,33,-3.92583333,"+0000",2011-07-01,2015-03-31,0,0,
10137,"ABJ","Felix Houphouet Boigny Abidjan","Abidjan, Cote d'Ivoire","Cote d'Ivoire","",30137,5,"N",15,41,5.26138889,3,"W",55,33,-3.92583333,"+0000",2015-04-01,2015-04-30,0,0,
10137,"ABJ","Felix Houphouet Boigny Abidjan International","Abidjan, Cote d'Ivoire","Cote d'Ivoire","",30137,5,"N",15,41,5.26138889,3,"W",55,33,-3.92583333,"+0000",2015-05-01,2017-10-31,0,0,
10137,"ABJ","Abidjan Felix Houphouet Boigny International","Abidjan, Cote d'Ivoire","Cote d'Ivoire","",30137,5,"N",15,41,5.26138889,3,"W",55,33,-3.92583333,"+0000",2017-11-01,2017-11-30,0,0,
10137,"ABJ","Felix Houphouet Boigny Abidjan International","Abidjan, Cote d'Ivoire","Cote d'Ivoire","",30137,5,"N",15,41,5.26138889,3,"W",55,33,-3.92583333,"+0000",2017-12-01,,0,1,
10138,"ABK","Kabri Dar Airport","Kabri Dar, Ethiopia","Ethiopia","",30138,6,"N",44,2,6.73388889,44,"E",15,58,44.26611111,"+0300",1976-06-01,2011-06-30,0,0,
10138,"ABK","Kebri Dahar","Kabri Dar, Ethiopia","Ethiopia","",30138,6,"N",43,58,6.73277778,44,"E",14,30,44.24166667,"+0300",2011-07-01,2015-03-31,0,0,
10138,"ABK","Kebri Dahar","Kabri Dar, Ethiopia","Ethiopia","",30138,6,"N",43,58,6.73277778,44,"E",14,29,44.24138889,"+0300",2015-04-01,2017-10-31,0,0,
10138,"ABK","Kebri Dahar","Kabri Dar, Ethiopia","Ethiopia","",30138,6,"N",43,58,6.73277778,44,"E",14,30,44.24166667,"+0300",2017-11-01,2017-11-30,0,0,
10138,"ABK","Kebri Dahar","Kabri Dar, Ethiopia","Ethiopia","",30138,6,"N",43,58,6.73277778,44,"E",14,29,44.24138889,"+0300",2017-12-01,,0,1,
10139,"ABL","Ambler River","Ambler, AK","United States","Alaska",30139,67,"N",5,15,67.08750000,157,"W",50,45,-157.84583333,"-0900",1950-01-01,,0,1,
10140,"ABQ","Albuquerque International Sunport","Albuquerque, NM","United States","New Mexico",30140,35,"N",2,30,35.04166667,106,"W",36,23,-106.60638889,"-0700",1950-01-01,2011-06-30,0,0,
10140,"ABQ","Albuquerque International Sunport","Albuquerque, NM","United States","New Mexico",30140,35,"N",2,25,35.04027778,106,"W",36,33,-106.60916667,"-0700",2011-07-01,2014-05-31,0,0,
10140,"ABQ","Albuquerque International Sunport","Albuquerque, NM","United States","New Mexico",30140,35,"N",2,20,35.03888889,106,"W",36,30,-106.60833333,"-0700",2014-06-01,2017-10-31,0,0,
10140,"ABQ","Albuquerque International Sunport","Albuquerque, NM","United States","New Mexico",30140,35,"N",2,25,35.04027778,106,"W",36,33,-106.60916667,"-0700",2017-11-01,2017-11-30,0,0,
10140,"ABQ","Albuquerque International Sunport","Albuquerque, NM","United States","New Mexico",30140,35,"N",2,20,35.03888889,106,"W",36,30,-106.60833333,"-0700",2017-12-01,,0,1,
10141,"ABR","Aberdeen Regional","Aberdeen, SD","United States","South Dakota",30141,45,"N",26,59,45.44972222,98,"W",25,18,-98.42166667,"-0600",1950-01-01,2011-06-30,0,0,
10141,"ABR","Aberdeen Regional","Aberdeen, SD","United States","South Dakota",30141,45,"N",26,57,45.44916667,98,"W",25,19,-98.42194444,"-0600",2011-07-01,2014-05-31,0,0,
10141,"ABR","Aberdeen Regional","Aberdeen, SD","United States","South Dakota",30141,45,"N",26,54,45.44833333,98,"W",25,21,-98.42250000,"-0600",2014-06-01,2017-02-28,0,0,
10141,"ABR","Aberdeen Regional","Aberdeen, SD","United States","South Dakota",30141,45,"N",26,48,45.44666667,98,"W",25,21,-98.42250000,"-0600",2017-03-01,2017-10-31,0,0,
10141,"ABR","Aberdeen Regional","Aberdeen, SD","United States","South Dakota",30141,45,"N",26,57,45.44916667,98,"W",25,19,-98.42194444,"-0600",2017-11-01,2017-11-30,0,0,
10141,"ABR","Aberdeen Regional","Aberdeen, SD","United States","South Dakota",30141,45,"N",26,48,45.44666667,98,"W",25,21,-98.42250000,"-0600",2017-12-01,,0,1,
10142,"ABS","Abu Simbel Airport","Abu Simbel, Egypt","Egypt","",30142,22,"N",22,20,22.37222222,31,"E",36,55,31.61527778,"+0200",1950-01-01,2011-06-30,0,0,
10142,"ABS","Abu Simbel Airport","Abu Simbel, Egypt","Egypt","",30142,22,"N",22,29,22.37472222,31,"E",36,34,31.60944444,"+0200",2011-07-01,2013-07-31,0,0,
10142,"ABS","Abu Simbel Airport","Abu Simbel, Egypt","Egypt","",30142,22,"N",22,33,22.37583333,31,"E",36,42,31.61166667,"+0200",2013-08-01,2017-10-31,0,0,
10142,"ABS","Abu Simbel Airport","Abu Simbel, Egypt","Egypt","",30142,22,"N",22,29,22.37472222,31,"E",36,34,31.60944444,"+0200",2017-11-01,2017-11-30,0,0,
10142,"ABS","Abu Simbel Airport","Abu Simbel, Egypt","Egypt","",30142,22,"N",22,33,22.37583333,31,"E",36,42,31.61166667,"+0200",2017-12-01,,0,1,
10143,"BBH","Al-Baha Airport","Al-Baha, Saudi Arabia","Saudi Arabia","",30143,20,"N",17,46,20.29611111,41,"E",38,3,41.63416667,"+0300",1983-06-01,1985-05-31,0,0,
10143,"ABT","Al-Baha Airport","Al-Baha, Saudi Arabia","Saudi Arabia","",30143,20,"N",17,46,20.29611111,41,"E",38,3,41.63416667,"+0300",1985-06-01,2016-06-30,0,0,
10143,"ABT","King Saud Bin Abdulaziz","Al-Baha, Saudi Arabia","Saudi Arabia","",30143,20,"N",17,46,20.29611111,41,"E",38,3,41.63416667,"+0300",2016-07-01,2017-10-31,0,0,
10143,"ABT","Al Baha","Al-Baha, Saudi Arabia","Saudi Arabia","",30143,20,"N",17,46,20.29611111,41,"E",38,3,41.63416667,"+0300",2017-11-01,2017-11-30,0,0,
10143,"ABT","King Saud Bin Abdulaziz","Al-Baha, Saudi Arabia","Saudi Arabia","",30143,20,"N",17,46,20.29611111,41,"E",38,3,41.63416667,"+0300",2017-12-01,2019-06-30,0,0,
10143,"ABT","King Saud Bin Abdulaziz","Al-Baha, Saudi Arabia","Saudi Arabia","",30143,20,"N",17,54,20.29833333,41,"E",38,9,41.63583333,"+0300",2019-07-01,,0,1,
10144,"ABV","Abuja Nnamdi Azikiwe International","Abuja, Nigeria","Nigeria","",30144,9,"N",0,20,9.00555556,7,"E",15,58,7.26611111,"+0100",1983-12-01,2011-06-30,0,0,
10144,"ABV","Abuja Nnamdi Azikiwe International","Abuja, Nigeria","Nigeria","",30144,9,"N",0,24,9.00666667,7,"E",15,47,7.26305556,"+0100",2011-07-01,2017-02-28,0,0,
10144,"ABV","Nnamdi Azikiwe International","Abuja, Nigeria","Nigeria","",30144,9,"N",0,24,9.00666667,7,"E",15,47,7.26305556,"+0100",2017-03-01,2017-10-31,0,0,
10144,"ABV","Abuja Nnamdi Azikiwe International","Abuja, Nigeria","Nigeria","",30144,9,"N",0,24,9.00666667,7,"E",15,47,7.26305556,"+0100",2017-11-01,2017-11-30,0,0,
10144,"ABV","Nnamdi Azikiwe International","Abuja, Nigeria","Nigeria","",30144,9,"N",0,24,9.00666667,7,"E",15,47,7.26305556,"+0100",2017-12-01,,0,1,
10145,"ABX","Albury Airport","Albury, Australia","Australia","",30145,36,"S",4,6,-36.06833333,146,"E",58,36,146.97666667,"+1000",1950-01-01,2011-06-30,0,0,
10145,"ABX","Albury Airport","Albury, Australia","Australia","",30145,36,"S",4,4,-36.06777778,146,"E",57,29,146.95805556,"+1000",2011-07-01,,0,1,
10146,"ABY","Southwest Georgia Regional","Albany, GA","United States","Georgia",30146,31,"N",31,56,31.53222222,84,"W",11,46,-84.19611111,"-0500",1950-01-01,2011-06-30,0,0,
10146,"ABY","Southwest Georgia Regional","Albany, GA","United States","Georgia",30146,31,"N",32,8,31.53555556,84,"W",11,40,-84.19444444,"-0500",2011-07-01,,0,1,
10147,"ABZ","Aberdeen Dyce","Aberdeen, United Kingdom","United Kingdom","",30147,57,"N",12,15,57.20416667,2,"W",11,55,-2.19861111,"+0000",1950-01-01,2011-06-30,0,0,
10147,"ABZ","Aberdeen Dyce","Aberdeen, United Kingdom","United Kingdom","",30147,57,"N",12,7,57.20194444,2,"W",11,52,-2.19777778,"+0000",2011-07-01,2011-12-31,0,0,
10147,"ABZ","Aberdeen Dyce","Aberdeen, United Kingdom","United Kingdom","",30147,57,"N",12,9,57.20250000,2,"W",11,53,-2.19805556,"+0000",2012-01-01,2017-07-31,0,0,
10147,"ABZ","Aberdeen Dyce","Aberdeen, United Kingdom","United Kingdom","",30147,57,"N",12,13,57.20361111,2,"W",11,57,-2.19916667,"+0000",2017-08-01,2017-10-31,0,0,
10147,"ABZ","Aberdeen Dyce","Aberdeen, United Kingdom","United Kingdom","",30147,57,"N",12,7,57.20194444,2,"W",11,52,-2.19777778,"+0000",2017-11-01,2017-11-30,0,0,
10147,"ABZ","Aberdeen Dyce","Aberdeen, United Kingdom","United Kingdom","",30147,57,"N",12,13,57.20361111,2,"W",11,57,-2.19916667,"+0000",2017-12-01,,0,1,
10148,"ACA","General Juan N Alvarez International","Acapulco, Mexico","Mexico","",30148,16,"N",45,20,16.75555556,99,"W",46,1,-99.76694444,"-0600",1950-01-01,2011-06-30,0,0,
10148,"ACA","General Juan N Alvarez International","Acapulco, Mexico","Mexico","",30148,16,"N",45,25,16.75694444,99,"W",45,14,-99.75388889,"-0600",2011-07-01,,0,1,
10149,"ACB","Antrim County","Bellaire, MI","United States","Michigan",30149,44,"N",59,5,44.98472222,85,"W",11,57,-85.19916667,"-0500",1950-01-01,2011-06-30,0,0,
10149,"ACB","Antrim County","Bellaire, MI","United States","Michigan",30149,44,"N",59,19,44.98861111,85,"W",11,54,-85.19833333,"-0500",2011-07-01,,0,1,
10150,"ACC","Accra Kotoka International","Accra, Ghana","Ghana","",30150,5,"N",35,43,5.59527778,0,"W",10,15,-0.17083333,"+0000",1957-03-01,2011-06-30,0,0,
10150,"ACC","Accra Kotoka International","Accra, Ghana","Ghana","",30150,5,"N",36,16,5.60444444,0,"W",10,3,-0.16750000,"+0000",2011-07-01,,0,1,
10151,"ACE","Lanzarote","Arrecife, Spain","Spain","",30151,28,"N",56,33,28.94250000,13,"W",36,17,-13.60472222,"+0000",1950-01-01,2011-06-30,0,0,
10151,"ACE","Lanzarote","Arrecife, Spain","Spain","",30151,28,"N",56,44,28.94555556,13,"W",36,19,-13.60527778,"+0000",2011-07-01,,0,1,
10152,"ACH","St Gallen Altenrhein","Altenrhein, Switzerland","Switzerland","",30152,47,"N",29,7,47.48527778,9,"E",33,36,9.56000000,"+0100",1989-06-01,2011-06-30,0,0,
10152,"ACH","St Gallen Altenrhein","Altenrhein, Switzerland","Switzerland","",30152,47,"N",29,6,47.48500000,9,"E",33,36,9.56000000,"+0100",2011-07-01,,0,1,
10153,"ACI","Alderney Airport","Alderney, United Kingdom","United Kingdom","",30153,49,"N",42,25,49.70694444,2,"W",12,55,-2.21527778,"+0000",1950-01-01,2011-06-30,0,0,
10153,"ACI","Alderney Airport","Alderney, United Kingdom","United Kingdom","",30153,49,"N",42,22,49.70611111,2,"W",12,53,-2.21472222,"+0000",2011-07-01,2011-09-30,0,0,
10153,"ACI","Alderney Airport","Alderney, United Kingdom","United Kingdom","",30153,49,"N",42,24,49.70666667,2,"W",12,52,-2.21444444,"+0000",2011-10-01,2017-07-31,0,0,
10153,"ACI","Alderney Airport","Alderney, United Kingdom","United Kingdom","",30153,49,"N",42,24,49.70666667,2,"W",12,53,-2.21472222,"+0000",2017-08-01,2017-10-31,0,0,
10153,"ACI","Alderney Airport","Alderney, United Kingdom","United Kingdom","",30153,49,"N",42,22,49.70611111,2,"W",12,53,-2.21472222,"+0000",2017-11-01,2017-11-30,0,0,
10153,"ACI","Alderney Airport","Alderney, United Kingdom","United Kingdom","",30153,49,"N",42,24,49.70666667,2,"W",12,53,-2.21472222,"+0000",2017-12-01,2019-08-31,0,0,
10153,"ACI","Alderney Airport","Alderney, United Kingdom","United Kingdom","",30153,49,"N",42,25,49.70694444,2,"W",12,53,-2.21472222,"+0000",2019-09-01,,0,1,
10154,"ACK","Nantucket Memorial","Nantucket, MA","United States","Massachusetts",30154,41,"N",15,24,41.25666667,70,"W",3,35,-70.05972222,"-0500",1950-01-01,2011-06-30,0,0,
10154,"ACK","Nantucket Memorial","Nantucket, MA","United States","Massachusetts",30154,41,"N",15,11,41.25305556,70,"W",3,37,-70.06027778,"-0500",2011-07-01,2013-07-31,0,0,
10154,"ACK","Nantucket Memorial","Nantucket, MA","United States","Massachusetts",30154,41,"N",15,11,41.25305556,70,"W",3,36,-70.06000000,"-0500",2013-08-01,2017-10-31,0,0,
10154,"ACK","Nantucket Memorial","Nantucket, MA","United States","Massachusetts",30154,41,"N",15,11,41.25305556,70,"W",3,37,-70.06027778,"-0500",2017-11-01,2017-11-30,0,0,
10154,"ACK","Nantucket Memorial","Nantucket, MA","United States","Massachusetts",30154,41,"N",15,11,41.25305556,70,"W",3,36,-70.06000000,"-0500",2017-12-01,,0,1,
10155,"ACT","Waco Regional","Waco, TX","United States","Texas",30155,31,"N",36,41,31.61138889,97,"W",13,43,-97.22861111,"-0600",1950-01-01,2011-06-30,0,0,
10155,"ACT","Waco Regional","Waco, TX","United States","Texas",30155,31,"N",36,44,31.61222222,97,"W",13,49,-97.23027778,"-0600",2011-07-01,,0,1,
10156,"ACU","Achutupo Airport","Achutupo, Panama","Panama","",30156,8,"N",26,0,8.43333333,77,"W",58,0,-77.96666667,"-0500",1983-06-01,,0,1,
10157,"ACV","Arcata","Arcata/Eureka, CA","United States","California",30157,40,"N",58,45,40.97916667,124,"W",6,27,-124.10750000,"-0800",1950-01-01,2011-06-30,0,0,
10157,"ACV","Arcata","Arcata/Eureka, CA","United States","California",30157,40,"N",58,41,40.97805556,124,"W",6,31,-124.10861111,"-0800",2011-07-01,2011-12-31,0,0,
10157,"ACV","Arcata","Arcata/Eureka, CA","United States","California",30157,40,"N",58,40,40.97777778,124,"W",6,30,-124.10833333,"-0800",2012-01-01,2017-08-31,0,0,
10157,"ACV","California Redwood Coast Humboldt County","Arcata/Eureka, CA","United States","California",30157,40,"N",58,40,40.97777778,124,"W",6,30,-124.10833333,"-0800",2017-09-01,2017-10-31,0,0,
10157,"ACV","Arcata","Arcata/Eureka, CA","United States","California",30157,40,"N",58,41,40.97805556,124,"W",6,31,-124.10861111,"-0800",2017-11-01,2017-11-30,0,0,
10157,"ACV","California Redwood Coast Humboldt County","Arcata/Eureka, CA","United States","California",30157,40,"N",58,40,40.97777778,124,"W",6,30,-124.10833333,"-0800",2017-12-01,,0,1,
10158,"ACY","Nafec Atlantic City","Atlantic City, NJ","United States","New Jersey",30158,39,"N",27,22,39.45611111,74,"W",34,41,-74.57805556,"-0500",1950-01-01,1976-05-31,0,0,
10158,"ACY","Nafec Atl","Atlantic City, NJ","United States","New Jersey",30158,39,"N",27,24,39.45666667,74,"W",34,40,-74.57777778,"-0500",1976-06-01,1979-03-31,0,0,
10158,"ACY","Atlantic City International","Atlantic City, NJ","United States","New Jersey",30158,39,"N",27,27,39.45750000,74,"W",34,41,-74.57805556,"-0500",1979-04-01,2011-06-30,0,0,
10158,"ACY","Atlantic City International","Atlantic City, NJ","United States","New Jersey",30158,39,"N",27,27,39.45750000,74,"W",34,38,-74.57722222,"-0500",2011-07-01,,0,1,
10159,"ADA","Adana Sakirpasa","Adana, Turkey","Turkey","",30159,36,"N",59,1,36.98361111,35,"E",16,51,35.28083333,"+0200",1950-01-01,2011-06-30,0,0,
10159,"ADA","Adana International","Adana, Turkey","Turkey","",30159,36,"N",58,56,36.98222222,35,"E",16,49,35.28027778,"+0200",2011-07-01,,0,1,
10160,"ADB","Adnan Menderes","Izmir, Turkey","Turkey","",30160,38,"N",17,41,38.29472222,27,"E",9,36,27.16000000,"+0200",1988-06-01,2011-06-30,0,0,
10160,"ADB","Adnan Menderes","Izmir, Turkey","Turkey","",30160,38,"N",17,32,38.29222222,27,"E",9,21,27.15583333,"+0200",2011-07-01,,0,1,
10161,"ADC","Andakombe Airport","Andakombe, Papua New Guinea","Papua New Guinea","",30161,7,"S",8,10,-7.13611111,145,"E",44,39,145.74416667,"+1000",2002-04-01,2011-06-30,0,0,
10161,"ADC","Andakombe Airport","Andakombe, Papua New Guinea","Papua New Guinea","",30161,7,"S",8,11,-7.13638889,145,"E",44,38,145.74388889,"+1000",2011-07-01,2018-09-30,0,0,
10161,"ADC","Andakombe Airport","Andakombe, Papua New Guinea","Papua New Guinea","",30161,7,"S",8,14,-7.13722222,145,"E",44,42,145.74500000,"+1000",2018-10-01,,0,1,
10162,"ADD","Haile Selassie I International","Addis Ababa, Ethiopia","Ethiopia","",30162,8,"N",58,41,8.97805556,38,"E",47,58,38.79944444,"+0300",1961-01-01,1974-12-31,0,0,
